"year","stcd","inc","pwin","dv","dvp","fr","po1","po2","redist","dexp","rexp","dpres","switchb","switcha","stch","cdch","cd","state","alphast","FIPS","ICPSR","RevShr","region","sequence","hibst","cdn","alphastcd"
2008,2108,1,1,NA,NA,0,5,2,0,554013,NA,85.7142857142857,NA,NA,"21","08","8","Massachusetts","MA",25,3,"22","NE","19",21,8,"MA08"
2008,2109,1,1,NA,78.2417541817913,0,5,2,0,739421,NA,61.2244897959184,NA,NA,"21","09","9","Massachusetts","MA",25,3,"22","NE","19",21,9,"MA09"
2008,2110,1,1,NA,68.655869507015,0,5,2,0,1217875,NA,56.1224489795918,NA,NA,"21","10","10","Massachusetts","MA",25,3,"22","NE","19",21,10,"MA10"
2008,2201,1,1,66.514431175832,71.2667011583682,0,1,4,0,1281683,236254,51.0204081632653,NA,NA,"22","01","1","Michigan","MI",26,23,"23","NC","20",22,1,"MI01"
2008,2202,0,0,35.8224971972926,32.2089525700485,0,0,0,0,111806,828852,47.9591836734694,NA,NA,"22","02","2","Michigan","MI",26,23,"23","NC","20",22,2,"MI02"
2008,2203,0,0,36.661176031825,35.4058357038837,0,0,0,0,4209,319953,49.99,NA,NA,"22","03","3","Michigan","MI",26,23,"23","NC","20",22,3,"MI03"
2008,2204,0,0,36.5505523042706,38.5169476874849,0,0,0,0,121971,2568143,51.0204081632653,NA,NA,"22","04","4","Michigan","MI",26,23,"23","NC","20",22,4,"MI04"
2008,2205,1,1,72.2943511330974,74.2904975162142,0,0,0,0,559948,5000,64.6464646464647,NA,NA,"22","05","5","Michigan","MI",26,23,"23","NC","20",22,5,"MI05"
2008,2206,0,0,39.5797876781391,38.5014474065676,0,0,0,0,84883,1527587,55.1020408163265,NA,NA,"22","06","6","Michigan","MI",26,23,"23","NC","20",22,6,"MI06"
2008,2207,0,1,51.2104471097155,47.9399011969551,1,1,4,0,2331667,2128559,53.0612244897959,NA,NA,"22","07","7","Michigan","MI",26,23,"23","NC","20",22,7,"MI07"
2008,2208,0,0,41.5808561899291,43.7120539549802,0,0,0,0,214285,1565888,53.5353535353535,NA,NA,"22","08","8","Michigan","MI",26,23,"23","NC","20",22,8,"MI08"
2008,2209,0,1,54.9912103340073,47.264916114218,0,1,4,0,2509024,4135864,56.5656565656566,NA,NA,"22","09","9","Michigan","MI",26,23,"23","NC","20",22,9,"MI09"
2008,2210,0,0,31.9793403674463,32.1082343485201,0,0,0,0,7440,756978,48.9795918367347,NA,NA,"22","10","10","Michigan","MI",26,23,"23","NC","20",22,10,"MI10"
2008,2211,0,0,46.8816412540484,44.2983102370631,0,0,0,0,28957,1058502,54.5454545454545,NA,NA,"22","11","11","Michigan","MI",26,23,"23","NC","20",22,11,"MI11"
2008,2212,1,1,75.1167160005206,72.8833867542164,0,0,0,0,660710,0,66.3265306122449,NA,NA,"22","12","12","Michigan","MI",26,23,"23","NC","20",22,12,"MI12"
2008,2213,1,1,79.5335717236762,NA,0,0,0,0,1066838,0,85.8585858585859,NA,NA,"22","13","13","Michigan","MI",26,23,"23","NC","20",22,13,"MI13"
2008,2214,1,1,NA,85.2962035654033,0,5,2,0,1196772,NA,86.8686868686869,NA,NA,"22","14","14","Michigan","MI",26,23,"23","NC","20",22,14,"MI14"
2008,2215,1,1,73.914014018483,NA,0,0,0,0,2522180,19870,66.6666666666667,NA,NA,"22","15","15","Michigan","MI",26,23,"23","NC","20",22,15,"MI15"
2008,2301,1,1,65.4946627743485,52.8111266144858,1,0,0,0,2707385,1094278,52.0408163265306,NA,NA,"23","01","1","Minnesota","MN",27,33,"24","NC","21",23,1,"MN01"
2008,2302,0,0,42.6196765337634,41.6087292390885,0,1,0,0,559474,1484962,48.9795918367347,NA,NA,"23","02","2","Minnesota","MN",27,33,"24","NC","21",23,2,"MN02"
2008,2303,3,0,45.731971769901,35.0759542267039,9,3,6,0,2726045,2744927,53.0612244897959,NA,NA,"23","03","3","Minnesota","MN",27,33,"24","NC","21",23,3,"MN03"
2008,2304,1,1,68.6119738708071,69.704689885902,0,0,0,0,719710,79648,65.3061224489796,NA,NA,"23","04","4","Minnesota","MN",27,33,"24","NC","21",23,4,"MN04"
2008,2305,1,1,76.3105578460019,72.2482118487917,1,0,0,0,1476449,55796,75.5102040816327,NA,NA,"23","05","5","Minnesota","MN",27,33,"24","NC","21",23,5,"MN05"
2008,2306,0,0,48.3455857074887,45.6708526107072,1,1,0,0,2515420,3565248,45.9183673469388,NA,NA,"23","06","6","Minnesota","MN",27,33,"24","NC","21",23,6,"MN06"
2008,2307,1,1,72.295218123208,70.6145726999342,0,0,0,0,1036463,13401,48.4536082474227,NA,NA,"23","07","7","Minnesota","MN",27,33,"24","NC","21",23,7,"MN07"
2008,2308,1,1,67.7963678364573,64.9067910171617,0,0,0,0,1409685,15751,54.639175257732,NA,NA,"23","08","8","Minnesota","MN",27,33,"24","NC","21",23,8,"MN08"
2008,2401,1,1,55.5141829756783,33.3380065471726,3,1,4,0,1822307,1512428,37.3737373737374,NA,NA,"24","01","1","Mississippi","MS",28,46,"25","S","22",24,1,"MS01"
2008,2402,1,1,69.0502448881734,64.2743467323785,0,0,0,0,1081785,5000,66.6666666666667,NA,NA,"24","02","2","Mississippi","MS",28,46,"25","S","22",24,2,"MS02"
2008,2403,3,0,37.4624855883052,NA,9,0,0,0,93191,1143197,39,NA,NA,"24","03","3","Mississippi","MS",28,46,"25","S","22",24,3,"MS03"
2008,2404,1,1,74.536260967441,79.7883734805518,0,0,0,0,513266,11141,32.3232323232323,NA,NA,"24","04","4","Mississippi","MS",28,46,"25","S","22",24,4,"MS04"
2008,2501,1,1,NA,74.722247145941,0,5,2,0,622529,NA,80.8080808080808,NA,NA,"25","01","1","Missouri","MO",29,34,"26","NC","23",25,1,"MO01"
2008,2502,0,0,36.2481610785412,37.3603981625452,0,0,0,0,52218,838986,44.4444444444444,NA,NA,"25","02","2","Missouri","MO",29,34,"26","NC","23",25,2,"MO02"
2008,2503,1,1,68.580661113915,67.4157877144767,0,0,0,0,883674,32444,60.6060606060606,NA,NA,"25","03","3","Missouri","MO",29,34,"26","NC","23",25,3,"MO03"
2008,2504,1,1,65.9105962992866,69.6994622785563,0,0,0,0,1203525,0,38.3838383838384,NA,NA,"25","04","4","Missouri","MO",29,34,"26","NC","23",25,4,"MO04"
2008,2505,1,1,64.373154055774,66.5423621123629,0,0,0,0,554041,56599,63.6363636363636,NA,NA,"25","05","5","Missouri","MO",29,34,"26","NC","23",25,5,"MO05"
2008,2506,0,0,38.2808868789649,36.6996840899651,0,1,0,0,2801656,2633443,45.4545454545455,NA,NA,"25","06","6","Missouri","MO",29,34,"26","NC","23",25,6,"MO06"
2008,2507,0,0,29.3556024333443,31.084124795533,0,0,0,0,55453,2597311,35.7142857142857,NA,NA,"25","07","7","Missouri","MO",29,34,"26","NC","23",25,7,"MO07"
2008,2508,0,0,26.8016259923119,26.930905245624,0,0,0,0,62069,1285597,36.734693877551,NA,NA,"25","08","8","Missouri","MO",29,34,"26","NC","23",25,8,"MO08"
2008,2509,3,0,48.7141187374,36.8853673299218,9,4,7,0,1669071,2778724,44.4444444444444,NA,NA,"25","09","9","Missouri","MO",29,34,"26","NC","23",25,9,"MO09"
2008,2601,0,0,33.5766580534022,39.9246306903829,0,0,0,0,0,897187,48.4536082474227,NA,NA,"26","01","1","Montana","MT",30,64,"27","W","24",26,1,"MT01"
2008,2701,0,0,29.5131051280261,41.6443640747438,0,0,0,0,24232,341030,44.8979591836735,NA,NA,"27","01","1","Nebraska","NE",31,35,"28","NC","25",27,1,"NE01"
2008,2702,0,0,47.5065564808139,45.3370993356376,0,0,0,0,843519,1838836,50.5050505050505,NA,NA,"27","02","2","Nebraska","NE",31,35,"28","NC","25",27,2,"NE02"
2008,2703,0,0,23.3142226185926,45.0078120087262,1,1,0,0,0,623810,30.3030303030303,NA,NA,"27","03","3","Nebraska","NE",31,35,"28","NC","25",27,3,"NE03"
2008,2801,1,1,70.4879902775186,67.511235330549,0,0,0,0,1985063,15794,65.3061224489796,NA,NA,"28","01","1","Nevada","NV",32,65,"29","W","26",28,1,"NV01"
2008,2802,0,0,44.4320071326537,47.1647404187391,1,1,0,0,1131582,1605810,49.99,NA,NA,"28","02","2","Nevada","NV",32,65,"29","W","26",28,2,"NV02"
2008,2803,0,1,52.8631329416413,49.0096911114104,0,1,4,0,1777641,3182799,56.1224489795918,NA,NA,"28","03","3","Nevada","NV",32,65,"29","W","26",28,3,"NV03"
2008,2901,1,1,53.0196259912914,51.3158833542285,1,1,8,0,1576897,1447187,53.5353535353535,NA,NA,"29","01","1","New_Hampshire","NH",33,4,"30","NE","27",29,1,"NH01"
2008,2902,1,1,57.6725442040214,53.6126134565229,1,0,0,0,2021775,552317,56.5656565656566,NA,NA,"29","02","2","New_Hampshire","NH",33,4,"30","NE","27",29,2,"NH02"
2008,3001,1,1,73.6138546784856,NA,0,0,0,0,3502678,26034,65.6565656565657,NA,NA,"30","01","1","New_Jersey","NJ",34,12,"31","NE","28",30,1,"NJ01"
2008,3002,0,0,39.8254697855331,36.6212027984777,0,1,0,0,192143,1520178,54.5454545454545,NA,NA,"30","02","2","New_Jersey","NJ",34,12,"31","NE","28",30,2,"NJ02"
2008,3003,3,1,52.0762913443001,41.2671561110259,9,4,5,0,2863993,1259800,52.5252525252525,NA,NA,"30","03","3","New_Jersey","NJ",34,12,"31","NE","28",30,3,"NJ03"
2008,3004,0,0,33.0143098532052,33.5695645909268,0,0,0,0,481166,1076919,47.4747474747475,NA,NA,"30","04","4","New_Jersey","NJ",34,12,"31","NE","28",30,4,"NJ04"
2008,3005,0,0,43.1475273802546,44.3864216816683,0,0,0,0,1194535,1726631,45.4545454545455,NA,NA,"30","05","5","New_Jersey","NJ",34,12,"31","NE","28",30,5,"NJ05"
2008,3006,1,1,67.9278481117468,69.3719487316572,0,0,0,0,1542502,12364,61.6161616161616,NA,NA,"30","06","6","New_Jersey","NJ",34,12,"31","NE","28",30,6,"NJ06"
2008,3007,3,0,45.6742010911925,49.2404038111352,9,4,7,0,2621407,1419698,50.5050505050505,NA,NA,"30","07","7","New_Jersey","NJ",34,12,"31","NE","28",30,7,"NJ07"
2008,3008,1,1,71.6227640229151,71.4150826007715,0,0,0,0,1137316,82227,63.6363636363636,NA,NA,"30","08","8","New_Jersey","NJ",34,12,"31","NE","28",30,8,"NJ08"
2008,3009,1,1,68.5057887939824,72.1403647466129,0,0,0,0,1288656,34363,61.6161616161616,NA,NA,"30","09","9","New_Jersey","NJ",34,12,"31","NE","28",30,9,"NJ09"
2008,3010,1,1,NA,NA,0,5,2,0,502611,NA,87,NA,NA,"30","10","10","New_Jersey","NJ",34,12,"31","NE","28",30,10,"NJ10"
2008,3011,0,0,37.4365942626465,37.1143995730652,0,0,0,0,93651,1206615,45.4545454545455,NA,NA,"30","11","11","New_Jersey","NJ",34,12,"31","NE","28",30,11,"NJ11"
2008,3012,1,1,64.1216421961262,65.6979636291281,0,1,0,0,1268760,32959,58.5858585858586,NA,NA,"30","12","12","New_Jersey","NJ",34,12,"31","NE","28",30,12,"NJ12"
2008,3013,1,1,77.6072255136445,80.0211350780133,1,0,0,0,802335,5000,75.7575757575758,NA,NA,"30","13","13","New_Jersey","NJ",34,12,"31","NE","28",30,13,"NJ13"
2008,3101,3,1,55.6544471073384,49.7960788400415,9,4,0,0,2481040,1778319,60.6060606060606,NA,NA,"31","01","1","New_Mexico","NM",35,66,"32","W","29",31,1,"NM01"
2008,3102,3,1,55.9580569375346,40.5287050770841,9,4,0,0,3965981,2389508,49.4949494949495,NA,NA,"31","02","2","New_Mexico","NM",35,66,"32","W","29",31,2,"NM02"
2008,3103,2,1,65.0607075148239,74.642321701812,9,2,0,0,1520912,190884,61.6161616161616,NA,NA,"31","03","3","New_Mexico","NM",35,66,"32","W","29",31,3,"NM03"
2008,3201,1,1,58.3846339713005,62.2346262105816,0,0,0,0,1478623,864720,51.5151515151515,NA,NA,"32","01","1","New_York","NY",36,13,"33","NE","30",32,1,"NY01"
2008,3202,1,1,66.9429686202889,70.4243818901852,0,0,0,0,1436880,15500,56.5656565656566,NA,NA,"32","02","2","New_York","NY",36,13,"33","NE","30",32,2,"NY02"
2008,3203,0,0,36.0804146519225,43.959147717888,0,0,0,0,42361,875084,47.4747474747475,NA,NA,"32","03","3","New_York","NY",36,13,"33","NE","30",32,3,"NY03"
2008,3204,1,1,64.0059312443907,64.9164175870398,0,1,0,0,1520492,496029,58.5858585858586,NA,NA,"32","04","4","New_York","NY",36,13,"33","NE","30",32,4,"NY04"
2008,3205,1,1,72.027114007563,NA,0,0,0,0,988775,24367,63.6363636363636,NA,NA,"32","05","5","New_York","NY",36,13,"33","NE","30",32,5,"NY05"
2008,3206,1,1,NA,NA,0,5,2,0,1756925,NA,89,NA,NA,"32","06","6","New_York","NY",36,13,"33","NE","30",32,6,"NY06"
2008,3207,1,1,84.6784326330246,83.9668315467678,0,0,0,0,1729732,0,79.7979797979798,NA,NA,"32","07","7","New_York","NY",36,13,"33","NE","30",32,7,"NY07"
2008,3208,1,1,80.4547069983031,86.174562719831,0,0,0,0,1044454,0,74.7474747474748,NA,NA,"32","08","8","New_York","NY",36,13,"33","NE","30",32,8,"NY08"
2008,3209,1,1,NA,NA,0,5,2,0,524607,NA,55.5555555555556,NA,NA,"32","09","9","New_York","NY",36,13,"33","NE","30",32,9,"NY09"
2008,3210,1,1,94.190883969512,93.9274047659331,0,0,0,0,1568247,0,91,NA,NA,"32","10","10","New_York","NY",36,13,"33","NE","30",32,10,"NY10"
2008,3211,1,1,93.5385059320999,92.224971549681,1,0,0,0,545983,0,90.9090909090909,NA,NA,"32","11","11","New_York","NY",36,13,"33","NE","30",32,11,"NY11"
2008,3212,1,1,90.0046452297914,89.7442488112068,0,0,0,0,816108,0,86.8686868686869,NA,NA,"32","12","12","New_York","NY",36,13,"33","NE","30",32,12,"NY12"
2008,3213,3,1,64.6547039510925,43.2020293878332,9,4,6,0,1272811,162474,49,NA,NA,"32","13","13","New_York","NY",36,13,"33","NE","30",32,13,"NY13"
2008,3214,1,1,80.7364372360741,84.4797988004323,0,0,0,0,1257989,0,78.7878787878788,NA,NA,"32","14","14","New_York","NY",36,13,"33","NE","30",32,14,"NY14"
2008,3215,1,1,91.8704080361961,94.0348210084338,0,0,0,0,4209400,0,93.9393939393939,NA,NA,"32","15","15","New_York","NY",36,13,"33","NE","30",32,15,"NY15"
2008,3216,1,1,96.5914010344278,95.3144371040878,0,0,0,0,386734,0,95,NA,NA,"32","16","16","New_York","NY",36,13,"33","NE","30",32,16,"NY16"
2008,3217,1,1,79.8780035689393,76.4470503691122,0,0,0,0,776808,0,72,NA,NA,"32","17","17","New_York","NY",36,13,"33","NE","30",32,17,"NY17"
2008,3218,1,1,68.4678932503947,70.7181314240834,0,0,0,0,1489302,19906,62,NA,NA,"32","18","18","New_York","NY",36,13,"33","NE","30",32,18,"NY18"
2008,3219,1,1,58.6730680940568,51.2175283152068,1,0,0,0,2136773,612220,51.5151515151515,NA,NA,"32","19","19","New_York","NY",36,13,"33","NE","30",32,19,"NY19"
2008,3220,1,1,62.1309539851515,53.0998379446976,1,0,0,0,4489397,7038552,51.5151515151515,NA,NA,"32","20","20","New_York","NY",36,13,"33","NE","30",32,20,"NY20"
2008,3221,2,1,63.940123560483,78.189553826345,9,4,5,0,753520,504378,59.1836734693878,NA,NA,"32","21","21","New_York","NY",36,13,"33","NE","30",32,21,"NY21"
2008,3222,1,1,66.3204204323765,NA,0,0,0,0,735253,150490,60.2040816326531,NA,NA,"32","22","22","New_York","NY",36,13,"33","NE","30",32,22,"NY22"
2008,3223,0,0,34.6602771141028,36.8529677881005,0,1,0,0,107714,645795,52.5252525252525,NA,NA,"32","23","23","New_York","NY",36,13,"33","NE","30",32,23,"NY23"
2008,3224,1,1,51.9705656808872,54.5186142452408,1,0,0,0,1616138,1090713,51.0204081632653,NA,NA,"32","24","24","New_York","NY",36,13,"33","NE","30",32,24,"NY24"
2008,3225,3,1,56.6923545285214,49.2149628043541,9,3,0,0,2410865,403189,56.5656565656566,NA,NA,"32","25","25","New_York","NY",36,13,"33","NE","30",32,25,"NY25"
2008,3226,3,0,42.450122587467,48.0151876329275,9,0,0,0,1206640,2220960,46.9387755102041,NA,NA,"32","26","26","New_York","NY",36,13,"33","NE","30",32,26,"NY26"
2008,3227,1,1,76.719668521525,79.2720829252552,0,0,0,0,850363,190451,55.1020408163265,NA,NA,"32","27","27","New_York","NY",36,13,"33","NE","30",32,27,"NY27"
2008,3228,1,1,78.0009852261275,73.1695460815871,0,0,0,0,756579,5000,69.3877551020408,NA,NA,"32","28","28","New_York","NY",36,13,"33","NE","30",32,28,"NY28"
2008,3229,0,1,50.9655605257525,48.5365392172559,0,0,0,0,2159314,1501658,48.9795918367347,NA,NA,"32","29","29","New_York","NY",36,13,"33","NE","30",32,29,"NY29"
2008,3301,1,1,70.2826766227563,NA,0,0,0,0,703692,5000,63,NA,NA,"33","01","1","North_Carolina","NC",37,47,"34","S","31",33,1,"NC01"
2008,3302,1,1,68.1549071328395,66.5250959277138,0,0,0,0,984575,21861,52.5252525252525,NA,NA,"33","02","2","North_Carolina","NC",37,47,"34","S","31",33,2,"NC02"
2008,3303,0,0,34.1003104067963,31.3553184298199,0,0,0,0,21761,915298,38.3838383838384,NA,NA,"33","03","3","North_Carolina","NC",37,47,"34","S","31",33,3,"NC03"
2008,3304,1,1,63.3195774104237,64.9896141145969,0,0,0,0,940570,573572,62.6262626262626,NA,NA,"33","04","4","North_Carolina","NC",37,47,"34","S","31",33,4,"NC04"
2008,3305,0,0,41.6315156780037,42.8427041777894,0,0,0,0,238153,852649,38.3838383838384,NA,NA,"33","05","5","North_Carolina","NC",37,47,"34","S","31",33,5,"NC05"
2008,3306,0,0,33.0027190799385,29.1722732438894,0,0,0,0,105750,688818,36.3636363636364,NA,NA,"33","06","6","North_Carolina","NC",37,47,"34","S","31",33,6,"NC06"
2008,3307,1,1,68.8443528152019,72.7985981976827,0,0,0,0,1160679,89219,47.4747474747475,NA,NA,"33","07","7","North_Carolina","NC",37,47,"34","S","31",33,7,"NC07"
2008,3308,0,1,55.3821273417213,49.8646346782091,0,0,0,0,1509753,3808201,52.5252525252525,NA,NA,"33","08","8","North_Carolina","NC",37,47,"34","S","31",33,8,"NC08"
2008,3309,0,0,36.5269161496898,33.4728112100123,0,0,0,0,252020,1164506,45,NA,NA,"33","09","9","North_Carolina","NC",37,47,"34","S","31",33,9,"NC09"
2008,3310,0,0,42.4490657446402,38.199917319037,0,0,0,0,684167,1587880,36.3636363636364,NA,NA,"33","10","10","North_Carolina","NC",37,47,"34","S","31",33,10,"NC10"
2008,3311,1,1,63.3591337308935,53.7944333961793,1,1,0,0,769941,134199,47.4747474747475,NA,NA,"33","11","11","North_Carolina","NC",37,47,"34","S","31",33,11,"NC11"
2008,3312,1,1,71.5585870437025,67.0082275152153,0,0,0,0,646075,25584,71,NA,NA,"33","12","12","North_Carolina","NC",37,47,"34","S","31",33,12,"NC12"
2008,3313,1,1,65.9333099040392,63.7139531876374,0,1,4,0,925433,34655,59.5959595959596,NA,NA,"33","13","13","North_Carolina","NC",37,47,"34","S","31",33,13,"NC13"
2008,3401,1,1,61.9741053939133,65.6802422560323,0,0,0,0,1795718,1944099,45.9183673469388,NA,NA,"34","01","1","North_Dakota","ND",38,36,"35","NC","32",34,1,"ND01"
2008,3501,0,1,52.4732878149128,47.7514535458609,0,1,4,0,1447544,2410292,55.5555555555556,NA,NA,"35","01","1","Ohio","OH",39,24,"36","NC","33",35,1,"OH01"
2008,3502,0,0,45.5197816388824,49.4705667060709,0,0,0,0,1972691,1276573,40.4040404040404,NA,NA,"35","02","2","Ohio","OH",39,24,"36","NC","33",35,2,"OH02"
2008,3503,0,0,36.6803719400342,41.4631245769069,0,0,0,0,462075,1058000,47.9591836734694,NA,NA,"35","03","3","Ohio","OH",39,24,"36","NC","33",35,3,"OH03"
2008,3504,0,0,34.8320035290287,40.010893849591,1,0,0,0,27697,436919,38.7755102040816,NA,NA,"35","04","4","Ohio","OH",39,24,"36","NC","33",35,4,"OH04"
2008,3505,0,0,35.90900609001,43.1534833615786,2,0,0,0,0,2051669,45.9183673469388,NA,NA,"35","05","5","Ohio","OH",39,24,"36","NC","33",35,5,"OH05"
2008,3506,1,1,65.4776492955759,62.0791299730863,1,0,0,0,598718,0,48.9795918367347,NA,NA,"35","06","6","Ohio","OH",39,24,"36","NC","33",35,6,"OH06"
2008,3507,3,0,41.7846516364798,39.3791927131415,9,3,6,0,855332,1196189,45.4545454545455,NA,NA,"35","07","7","Ohio","OH",39,24,"36","NC","33",35,7,"OH07"
2008,3508,0,0,32.09632594355,36.1952979678606,0,0,0,0,15425,5342022,38.3838383838384,NA,NA,"35","08","8","Ohio","OH",39,24,"36","NC","33",35,8,"OH08"
2008,3509,1,1,74.3735053555998,73.627146541371,0,0,0,0,501404,5000,63.265306122449,NA,NA,"35","09","9","Ohio","OH",39,24,"36","NC","33",35,9,"OH09"
2008,3510,1,1,59.3065576429145,66.4108950088536,0,1,4,0,2430560,381135,60.2040816326531,NA,NA,"35","10","10","Ohio","OH",39,24,"36","NC","33",35,10,"OH10"
2008,3511,2,1,85.2702756932461,83.4445556035561,9,2,0,0,94049,5000,85.8585858585859,NA,NA,"35","11","11","Ohio","OH",39,24,"36","NC","33",35,11,"OH11"
2008,3512,0,0,43.5362494601266,42.6975644806018,0,0,0,0,180974,1714042,55.1020408163265,NA,NA,"35","12","12","Ohio","OH",39,24,"36","NC","33",35,12,"OH12"
2008,3513,1,1,64.5561428843901,61.2197092448581,1,0,0,0,719608,28165,57.5757575757576,NA,NA,"35","13","13","Ohio","OH",39,24,"36","NC","33",35,13,"OH13"
2008,3514,0,0,39.8875307032854,40.423534665994,0,1,0,0,555892,1425133,49.99,NA,NA,"35","14","14","Ohio","OH",39,24,"36","NC","33",35,14,"OH14"
2008,3515,3,1,50.4173695065612,49.7606331084116,9,4,6,0,2611122,2244221,54.5454545454545,NA,NA,"35","15","15","Ohio","OH",39,24,"36","NC","33",35,15,"OH15"
2008,3516,3,1,55.3630906179074,41.6613502777282,9,4,7,0,1722377,1208527,48.9795918367347,NA,NA,"35","16","16","Ohio","OH",39,24,"36","NC","33",35,16,"OH16"
2008,3517,1,1,78.1687003262479,80.2514437525319,0,0,0,0,1151775,850,63.265306122449,NA,NA,"35","17","17","Ohio","OH",39,24,"36","NC","33",35,17,"OH17"
2008,3518,1,1,59.8757618976404,62.0597879418875,1,0,0,0,2041891,391524,45.9183673469388,NA,NA,"35","18","18","Ohio","OH",39,24,"36","NC","33",35,18,"OH18"
2008,3601,0,0,33.8323742533203,32.6668355946649,0,0,0,0,566307,1171990,36,NA,NA,"36","01","1","Oklahoma","OK",40,53,"37","S","34",36,1,"OK01"
2008,3602,1,1,70.4690719140859,72.7355417102635,0,0,0,0,960350,5000,34,NA,NA,"36","02","2","Oklahoma","OK",40,53,"37","S","34",36,2,"OK02"
2008,3603,0,0,25.262060883282,32.5352624729308,0,0,0,0,28612,644446,27,NA,NA,"36","03","3","Oklahoma","OK",40,53,"37","S","34",36,3,"OK03"
2008,3604,0,0,30.6728674053143,35.3882463491786,0,0,0,0,12369,1116842,34,NA,NA,"36","04","4","Oklahoma","OK",40,53,"37","S","34",36,4,"OK04"
2008,3605,0,0,34.1084082921651,38.1849752310914,1,0,0,0,0,1081684,41,NA,NA,"36","05","5","Oklahoma","OK",40,53,"37","S","34",36,5,"OK05"
2008,3701,1,1,80.3008997924596,65.0789626334451,0,0,0,0,1214535,7563,62.8865979381443,NA,NA,"37","01","1","Oregon","OR",41,72,"38","W","35",37,1,"OR01"
2008,3702,0,0,27.034721429695,31.2424009423778,0,0,0,0,0,1646853,44.3298969072165,NA,NA,"37","02","2","Oregon","OR",41,72,"38","W","35",37,2,"OR02"
2008,3703,1,1,78.1544921887008,75.7922646182124,0,0,0,0,1132494,0,73.1958762886598,NA,NA,"37","03","3","Oregon","OR",41,72,"38","W","35",37,3,"OR03"
2008,3704,1,1,NA,62.3401861158668,0,5,2,0,471179,NA,55.6701030927835,NA,NA,"37","04","4","Oregon","OR",41,72,"38","W","35",37,4,"OR04"
2008,3705,2,1,58.5970426689558,55.7990409913553,9,2,5,0,1389044,2594663,55.6701030927835,NA,NA,"37","05","5","Oregon","OR",41,72,"38","W","35",37,5,"OR05"
2008,3801,1,1,90.7615704657344,NA,0,0,0,0,1013835,5000,88,NA,NA,"38","01","1","Pennsylvania","PA",42,14,"39","NE","36",38,1,"PA01"
2008,3802,1,1,88.9296451422258,90.5595169198179,0,0,0,0,699411,4729,90,NA,NA,"38","02","2","Pennsylvania","PA",42,14,"39","NE","36",38,2,"PA02"
2008,3803,0,1,51.2367281570674,43.9538306607793,0,0,0,0,1301838,2633349,49.99,NA,NA,"38","03","3","Pennsylvania","PA",42,14,"39","NE","36",38,3,"PA03"
2008,3804,1,1,55.8579654855411,51.9295302013423,1,1,8,0,2986360,1362528,44.4444444444444,NA,NA,"38","04","4","Pennsylvania","PA",42,14,"39","NE","36",38,4,"PA04"
2008,3805,3,0,41.9775242330853,39.9077157561775,9,4,0,0,98895,442425,44.4444444444444,NA,NA,"38","05","5","Pennsylvania","PA",42,14,"39","NE","36",38,5,"PA05"
2008,3806,0,0,47.8989473684211,49.3397896534262,0,0,0,0,663236,2310342,58.5858585858586,NA,NA,"38","06","6","Pennsylvania","PA",42,14,"39","NE","36",38,6,"PA06"
2008,3807,1,1,59.5926395831027,56.379896616398,1,0,0,0,1162719,598846,56.5656565656566,NA,NA,"38","07","7","Pennsylvania","PA",42,14,"39","NE","36",38,7,"PA07"
2008,3808,1,1,57.6924646909952,50.3038503727071,1,0,0,0,3917419,1138048,54.5454545454545,NA,NA,"38","08","8","Pennsylvania","PA",42,14,"39","NE","36",38,8,"PA08"
2008,3809,0,0,36.0760141183692,39.6703192660916,0,0,0,0,47417,979174,35.7142857142857,NA,NA,"38","09","9","Pennsylvania","PA",42,14,"39","NE","36",38,9,"PA09"
2008,3810,1,1,56.3316498434424,52.9457584252105,1,0,0,0,2333358,3226168,45.4545454545455,NA,NA,"38","10","10","Pennsylvania","PA",42,14,"39","NE","36",38,10,"PA10"
2008,3811,1,1,51.6273410221141,72.4701008237446,0,1,0,0,3153006,1315969,57.5757575757576,NA,NA,"38","11","11","Pennsylvania","PA",42,14,"39","NE","36",38,11,"PA11"
2008,3812,1,1,57.8520649209354,60.7984873254417,0,0,0,0,3656397,3492873,49.99,NA,NA,"38","12","12","Pennsylvania","PA",42,14,"39","NE","36",38,12,"PA12"
2008,3813,1,1,64.5174821966383,66.1258188997577,0,0,0,0,1745577,500141,59,NA,NA,"38","13","13","Pennsylvania","PA",42,14,"39","NE","36",38,13,"PA13"
2008,3814,1,1,NA,NA,0,5,2,0,838611,NA,70.7070707070707,NA,NA,"38","14","14","Pennsylvania","PA",42,14,"39","NE","36",38,14,"PA14"
2008,3815,0,0,41.4290141590749,44.8094250256058,0,0,0,0,950043,1775398,56.5656565656566,NA,NA,"38","15","15","Pennsylvania","PA",42,14,"39","NE","36",38,15,"PA15"
2008,3816,0,0,41.3713935605565,41.1454519567163,0,0,0,0,92274,621729,48.4848484848485,NA,NA,"38","16","16","Pennsylvania","PA",42,14,"39","NE","36",38,16,"PA16"
2008,3817,1,1,63.6794136308359,64.5264870150629,0,0,0,0,1096079,104485,48.4848484848485,NA,NA,"38","17","17","Pennsylvania","PA",42,14,"39","NE","36",38,17,"PA17"
2008,3818,0,0,35.9331551605057,42.1589995640889,0,0,0,0,556308,2073251,44.4444444444444,NA,NA,"38","18","18","Pennsylvania","PA",42,14,"39","NE","36",38,18,"PA18"
